taxon_name,resprouting_binomial,seeding_binomial,avg_maturity_primary,avg_maturity_secondary,bin_maturity_primary,min_maturity_primary,min_maturity_secondary,resprouting_binomial_score,seeding_binomial_score,avg_maturity_primary_score,avg_maturity_secondary_score,bin_maturity_primary_score,min_maturity_primary_score,min_maturity_secondary_score,score_GM
Stylidium cygnorum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Stylidium elongatum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Stylidium eriopodum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Stylidium flagellum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Stylidium hymenocraspedum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Stylidium kalbarriense,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Stylidium luteum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Stylidium obtusatum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Stylidium petiolare,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Stylidium ponticulus,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Stylidium rigidulum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Stylobasium australe,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Styphelia laeta subsp. laeta,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Swainsona burkei,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Synaphea aephynsa,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Synaphea canaliculata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Synaphea drummondii,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Synaphea gracillima,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Synaphea interioris,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Synaphea polymorpha,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Synaphea spinulosa subsp. spinulosa,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Synima cordierorum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Synostemon ditassoides,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Synostemon dunlopii,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Synostemon filicinus,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Synostemon glaucus,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Synostemon gracilis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Synostemon ochrophyllus,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Synostemon paucifolius,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Synostemon rimophilus,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Syzygium hemilamprum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Syzygium tierneyanum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Syzygium wilsonii subsp. wilsonii,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tacca leontopetaloides,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tacca maculata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tamarindus indica,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tamarix aphylla,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tapeinochilos ananassae,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Taraxis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Taraxis grossa,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tarenna dallachiana,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Taxandria linearifolia,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Taxandria marginata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Telopea truncata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tephrosia bifacialis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tephrosia humifusa,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tephrosia remotiflora,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tephrosia reticulata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Terminalia prostrata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tetracera daemeliana,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tetraria microcarpa,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tetraria octandra,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tetrarrhena laevis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tetrarrhena oreophila,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tetratheca filiformis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tetratheca juncea,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tetratheca nephelioides,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tetratheca rubioides,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tetratheca rupicola,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tetratheca setigera,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Teucrium disjunctum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Teucrium grandiusculum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thelionema grande,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thelymitra campanulata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thelymitra crinita,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thelymitra cucullata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thelymitra fuscolutea,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thelymitra macrophylla,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thelymitra sp. Aff. variegata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thelymitra sp. [Thelymitra sp. unknown; Pekin_2011],TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thelymitra spiralis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thelymitra stellata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thelymitra tigrina,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thelymitra variegata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thelymitra villosa,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Themeda arguens,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thomasia cognata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thomasia grandiflora,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thomasia macrocalyx,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thomasia paniculata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thomasia rulingioides,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thryptomene dampieri,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thryptomene hyporhytis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thryptomene spicata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thyridolepis multiculmis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus anceps,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus arbuscula,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus arenarius,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus asper,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus banksii,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus dichotomus,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus exiliflorus,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus fastigiatus,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus manglesianus,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus rectantherus,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus sparteus,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus speckii,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus spiniger,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus teretifolius,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus thyrsoideus,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus triandrus,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Thysanotus vernalis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tiliacora australiana,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tinospora esiangkara,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Toxicodendron succedaneum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Trachymene rotundifolia,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tragopogon dubius,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Trianthema rhynchocalyptrum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tribonanthes australis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Trichocline spathulata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Trichosanthes morrisii,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Trichosanthes pilosa,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Trichospermum pleiostigma,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tricoryne humilis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tricoryne sp. Eneabba (E.A.Griffin 1200),TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tricostularia neesii,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tricostularia sandifordiana,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tricostularia undulata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Triodia basedowii,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Triodia bitextura,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Triodia bynoei,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Triodia fitzgeraldii,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Triodia gracilis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Triodia hubbardii,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Triodia intermedia,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Triodia longiceps,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Triodia melvillei,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Triodia microstachya,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Triodia plectrachnoides,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Triodia pungens,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Triodia stenostachya,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Triplarina nowraensis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Tristania neriifolia,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Trymalium ledifolium var. ledifolium,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Typhonium flagelliforme,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Typhonium liliifolium,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Typhonium sp. [Crowley_2007],TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Uraria lagopodioides,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Uraria sp. [Schmidt_2003],TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Urochloa mutica,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Utricularia menziesii,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Uvaria uhrii,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Velleia macrophylla,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Velleia panduriformis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Velleia spathulata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Ventilago ecorollata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Veronica distans,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Verticordia acerosa,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Verticordia chrysanthella,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Verticordia densiflora var. cespitosa,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Verticordia densiflora var. densiflora,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Verticordia huegelii var. huegelii,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Verticordia huegelii var. tridens,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Vigna lanceolata var. latifolia,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Vigna radiata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Vigna radiata var. sublobata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Vigna suberecta,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Vigna vexillata var. angustifolia,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Vincetoxicum carnosum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Vincetoxicum cinerascens,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Vincetoxicum flexuosum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Vincetoxicum polyanthum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Viola odorata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Vitis sp. [Kubiak_2009],TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Watsonia borbonica,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Watsonia marginata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Watsonia meriana var. bulbillifera,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Watsonia meriana var. meriana,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Watsonia versfeldii,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Westringia fruticosa,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Wikstroemia indica,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Wilkiea longipes,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Winifredia sola,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Wisteria sinensis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Wrightia laevis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Wurmbea biglandulosa,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Wurmbea cernua,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Wurmbea deserticola,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Wurmbea dioica subsp. alba,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Wurmbea monantha,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Wurmbea sinora,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xanthorrhoea brunonis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xanthorrhoea drummondii,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xanthorrhoea macronema,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xanthorrhoea malacophylla,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xanthorrhoea platyphylla,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xanthorrhoea reflexa,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xanthorrhoea sp. Lesueur (G.J.Keighery 16404),TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xanthorrhoea sp. [Xanthorrhoea sp. Gibraltar Range; Clarke_2009],TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xanthosia singuliflora,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xanthosia tomentosa,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xanthostemon sp. Obiri Rock (J.A.Estbergs s.n.),TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xerochloa imberbis,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xylomelum occidentale,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xylomelum scottianum,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xylopia maccreae,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xyris flexifolia,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xyris marginata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xyris muelleri,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Xyris tasmanica,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Yucca aloifolia,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Zantedeschia aethiopica,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Zeuxine oblonga,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Zieria baeuerlenii,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Zieria laxiflora,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Zornia prostrata,TRUE,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2
Ranunculus flammula,NA,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Solanum sejunctum,NA,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Tragopogon porrifolius,NA,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Acacia tenuissima,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Amyema gibberula var. gibberula,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Amyema hilliana,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Amyema sanguinea var. sanguinea,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Amyema sp. 1 (Alligator; J.Russell-Smith 5448),FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Amyema sp. 2 (Fortescue; M.Trudgen 5358),FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Amyema sp. [Amyema sp. indet. 105/22; Clarke_2015],FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Atriplex muelleri,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Atriplex sp. [Clarke_2015],FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Austrobuxus swainii,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Calectasia pignattiana,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Cassinia sp. [Cassinia sp. indet. 79/42; Clarke_2015],FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Cassinia subtropica,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Cayratia eurynema,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Celastrus sp. [Clarke_2015],FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Chenopodium sp. [Clarke_2015],FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Coprosma juniperina,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
Cordyline petiolaris,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1
